locus_id,chrom,sentinel_pos,confidence,label_set,gene_id,gene_name,gene_biotype,label,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000233529,HCG21,lncRNA,0,151391,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204544,MUC21,protein_coding,0,122535,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204542,C6orf15,protein_coding,0,6322,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204540,PSORS1C1,protein_coding,0,8497,2,0,1,0.6975098252296448,9.54374822841492,1,0.9999957382964908,8,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204539,CDSN,protein_coding,0,14193,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204538,PSORS1C2,protein_coding,0,32813,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000271821,ENSG00000271821,lncRNA,0,95665,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137411,VARS2,protein_coding,0,192048,25,0,1,1.3930625915527344,44.818672505313984,1,0.9999902457464744,7,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204516,MICB,protein_coding,0,388628,54,0,1,0.7633296847343445,21.02024478287131,1,0.9999962064739184,5,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204511,MCCD1,protein_coding,0,422709,61,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000198563,DDX39B,protein_coding,0,436195,65,0,1,0.5361473560333252,5.767841999170563,1,0.999936051377024,2,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000254870,ATP6V1G2-DDX39B,protein_coding,0,440355,66,0,0,0.0,-0.0,1,0.9999982960897708,4,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000226979,LTA,protein_coding,0,465801,70,0,1,1.1529072523117065,6.090872685437264,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000227507,LTB,protein_coding,0,476269,73,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204482,LST1,protein_coding,0,479871,75,0,1,0.19589564204216003,6.879405169760634,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204475,NCR3,protein_coding,0,486753,76,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000256166,LINC02571,lncRNA,0,195389,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204569,PPP1R10,protein_coding,0,487641,77,0,0,0.0,-0.0,1,0.9999782372919644,5,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204568,MRPS18B,protein_coding,0,488413,78,0,0,0.0,-0.0,1,0.9999487888208584,4,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204564,C6orf136,protein_coding,0,459214,69,0,1,0.1812639832496643,4.897276804291237,1,0.9999773127761424,3,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204560,DHX16,protein_coding,0,433247,62,0,1,0.38934099674224854,5.459800164356205,1,0.9999845349825048,3,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000213760,ATP6V1G2,protein_coding,0,442174,68,0,1,0.3640444278717041,5.338706495520452,1,0.9999982960897708,4,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000146112,PPP1R18,protein_coding,0,418358,60,0,1,0.4579117000102997,5.604521398700157,1,0.999998509169289,8,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000224328,MDC1-AS1,lncRNA,0,403186,58,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000196230,TUBB,protein_coding,1,388818,57,0,0,0.0,-0.0,1,0.9999977701354558,5,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000272540,ENSG00000272540,lncRNA,0,382376,53,0,1,0.9664245843887329,4.6827584493674195,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137312,FLOT1,protein_coding,0,363521,51,0,1,2.7252748012542725,12.206739707070582,1,0.9999895339334516,4,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137331,IER3,protein_coding,0,361705,49,0,1,0.5755665302276611,5.025375049604042,1,0.9999980235365398,10,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204520,MICA,protein_coding,0,293531,41,0,1,1.5556601285934448,38.855167651477025,1,0.9999968328981232,7,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000288587,ENSG00000288587,lncRNA,0,294449,42,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204580,DDR1,protein_coding,0,229832,29,0,1,0.31038999557495117,6.129522659424826,1,0.999999997768528,9,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137404,NRM,protein_coding,0,414833,59,0,1,1.2969536781311035,16.823727438840237,1,0.9999720587423572,4,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204525,HLA-C,protein_coding,0,165877,23,0,1,1.038641333580017,42.65358194429313,1,0.9999978666884346,3,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137337,MDC1,protein_coding,0,388806,56,0,1,0.8387589454650879,6.559640615050547,1,0.9999666471097108,4,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204531,POU5F1,protein_coding,0,74478,9,0,1,0.9755186438560486,10.716816362350697,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204536,CCHCR1,protein_coding,0,51985,5,0,1,1.0377213954925537,9.961925154936099,1,0.999999994337612,5,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000234745,HLA-B,protein_coding,0,260814,34,0,1,0.5077536106109619,10.333307137852968,1,0.9999992162928456,2,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204498,NFKBIL1,protein_coding,0,440617,67,0,1,0.2823406457901001,5.398708482926923,1,0.9999988436377544,5,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000232810,TNF,protein_coding,0,469312,72,0,1,1.1391278505325317,4.707475722820011,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000261272,MUC22,protein_coding,0,95779,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137310,TCF19,protein_coding,0,52078,6,0,1,2.4426748752593994,26.076729708055357,1,0.9999867185387064,4,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000168631,MUCL3,protein_coding,0,171730,24,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000137343,ATAT1,protein_coding,0,479411,74,0,0,0.0,-0.0,1,0.999998472810478,4,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000293281,ENSG00000293281,lncRNA,0,261101,35,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000206337,HCP5,lncRNA,0,356891,48,0,1,1.0567994117736816,4.551292092525598,1,0.999997471504821,2,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000214894,LINC00243,lncRNA,0,275594,37,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000293879,ENSG00000293879,lncRNA,0,290724,40,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000293897,ENSG00000293897,lncRNA,0,287579,39,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000272273,IER3-AS1,lncRNA,0,364394,52,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000228022,HCG20,lncRNA,0,362463,50,0,1,1.0348082780838013,23.688209143535975,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000296065,ENSG00000296065,lncRNA,0,336567,46,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000296082,ENSG00000296082,lncRNA,0,324089,44,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000297040,ENSG00000297040,lncRNA,0,283069,38,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000272221,MICA-AS1,lncRNA,0,294540,43,0,1,1.3709514141082764,24.595946509241774,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000297077,ENSG00000297077,lncRNA,0,65909,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000298396,ENSG00000298396,lncRNA,0,164822,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000206344,HCG27,lncRNA,0,91462,12,0,1,1.037859559059143,19.30270182206215,1,0.9999931438440434,4,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000272501,ENSG00000272501,lncRNA,0,91784,13,0,1,1.3515232801437378,25.530785477785077,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000298426,ENSG00000298426,lncRNA,0,247619,31,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000204528,PSORS1C3,lncRNA,0,79865,10,0,1,1.4178179502487183,28.2430467525414,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000298457,ENSG00000298457,lncRNA,0,90158,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000298460,ENSG00000298460,lncRNA,0,162492,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000298474,ENSG00000298474,lncRNA,0,272288,36,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000288813,ENSG00000288813,lncRNA,0,165143,22,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000286940,MICB-DT,lncRNA,0,388682,55,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000298801,ENSG00000298801,lncRNA,0,353579,47,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000289406,ENSG00000289406,lncRNA,0,466528,71,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000234006,DDX39B-AS1,lncRNA,0,436051,64,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000299738,ENSG00000299738,lncRNA,0,104955,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000299760,ENSG00000299760,lncRNA,0,435411,63,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000228789,HCG22,lncRNA,0,52942,7,0,1,1.2026127576828003,22.396446877670733,1,0.9999935871402648,8,1
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000237923,LINC02570,lncRNA,0,257977,33,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000230174,LINC01149,lncRNA,0,335390,45,0,0,0.0,-0.0,1,0.9999999965338088,5,0
LOC_6_31106253_GCST90027060,6,31106253,Medium,otg_original,ENSG00000285647,ENSG00000285647,lncRNA,0,250253,32,0,1,0.7789559960365295,13.886731944452812,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000168092,PAFAH1B2,protein_coding,0,366083,21,0,1,0.60732102394104,5.765781191289724,1,0.9999517503293088,4,1
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000149591,TAGLN,protein_coding,0,421169,25,0,0,0.0,-0.0,1,0.9999999959149536,15,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000167257,RNF214,protein_coding,0,454424,29,0,1,0.41470780968666077,4.560230048429008,1,0.9999859632096016,4,1
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000137656,BUD13,protein_coding,0,5214,2,0,0,0.0,-0.0,1,0.9999915195168976,3,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000226645,BUD13-DT,lncRNA,0,4812,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000109917,ZPR1,protein_coding,0,9838,3,0,1,0.5019272565841675,16.051364569933515,1,0.9999978408521984,7,1
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000110243,APOA5,protein_coding,0,14219,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000285513,ENSG00000285513,lncRNA,0,42444,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000110244,APOA4,protein_coding,0,45103,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000110245,APOC3,protein_coding,1,51505,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000118137,APOA1,protein_coding,0,59421,12,0,0,0.0,-0.0,1,0.9999999979709112,14,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000160584,SIK3,protein_coding,0,320236,17,0,0,0.0,-0.0,1,0.9999951820097728,10,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000160613,PCSK7,protein_coding,0,454324,28,0,0,0.0,-0.0,1,0.9999699469647984,2,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000149577,SIDT2,protein_coding,0,400535,24,0,1,0.818664014339447,6.883570549058838,1,0.9999991081319616,6,1
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000294068,ENSG00000294068,lncRNA,0,139595,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000237937,LINC02702,lncRNA,0,138779,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000296731,ENSG00000296731,lncRNA,0,96432,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000224077,ENSG00000224077,lncRNA,0,320410,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000235910,APOA1-AS,lncRNA,0,57916,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000304501,ENSG00000304501,lncRNA,0,421827,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000305923,ENSG00000305923,lncRNA,0,34953,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000236267,LNC-RHL1,lncRNA,0,35946,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000236437,LINC02151,lncRNA,0,277547,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000306159,ENSG00000306159,lncRNA,0,386996,23,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000306177,ENSG00000306177,lncRNA,0,431535,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000306194,ENSG00000306194,lncRNA,0,356424,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000307802,ENSG00000307802,lncRNA,0,366532,22,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000308823,ENSG00000308823,lncRNA,0,46975,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_11_116778201_FINNGEN_R6_E4_HYPERGLYCER,11,116778201,Medium,ot_platform,ENSG00000307825,ENSG00000307825,lncRNA,0,359227,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000116675,DNAJC6,protein_coding,0,484603,11,0,1,0.38562339544296265,4.288621622554609,1,0.99999977093911,17,1
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000162433,AK4,protein_coding,0,383933,8,0,0,0.0,-0.0,1,0.9999999975888354,21,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000158966,CACHD1,protein_coding,0,293487,4,0,1,0.5537415146827698,6.384002345090598,1,0.9999999962736466,21,1
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000177414,UBE2U,protein_coding,0,559993,12,0,1,1.1243674755096436,37.096848845812936,0,0.0,0,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000272506,ENSG00000272506,lncRNA,0,240471,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000162434,JAK1,protein_coding,1,304138,6,0,1,0.741049587726593,21.96415623319842,1,0.9999960133545122,12,1
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000162437,RAVER2,protein_coding,0,18541,1,1,0,0.0,-0.0,1,0.9999947775529124,14,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000226891,LINC01359,lncRNA,0,238873,2,0,0,0.0,-0.0,1,0.9999936081024464,10,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000299211,ENSG00000299211,lncRNA,0,393953,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000288804,ENSG00000288804,lncRNA,0,304191,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000300955,ENSG00000300955,lncRNA,0,479292,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_64763616_GCST004349,1,64763616,Medium,ot_platform,ENSG00000305239,ENSG00000305239,lncRNA,0,293922,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000123607,TTC21B,protein_coding,0,436156,5,0,1,0.4832594394683838,10.579448468041072,1,0.9998883459728408,2,1
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000163092,XIRP2,protein_coding,0,498473,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000169432,SCN9A,protein_coding,0,14006,1,1,1,0.6904715895652771,11.100420404650256,1,0.9999872947357752,6,1
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000136546,SCN7A,protein_coding,0,221475,3,0,1,0.8488150835037231,10.250953366377868,0,0.0,0,0
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000144285,SCN1A,protein_coding,1,207201,2,0,1,0.8348488807678223,8.518961397220588,1,0.9999899844165054,4,1
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000224490,TTC21B-AS1,lncRNA,0,456258,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_166390007_FINNGEN_R6_KELA_DIAB_INSUL,2,166390007,High,ot_platform,ENSG00000236107,SCN1A-AS1,lncRNA,0,432819,4,0,1,0.855756938457489,9.914422915247428,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000261298,ENSG00000261298,lncRNA,0,466898,29,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000241119,UGT1A9,protein_coding,0,84042,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000167165,UGT1A6,protein_coding,0,64333,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000224814,ENSG00000224814,lncRNA,0,47241,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000241635,UGT1A1,protein_coding,0,4330,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000123485,HJURP,protein_coding,0,98626,13,0,0,0.0,-0.0,1,0.999995897120764,4,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000144481,TRPM8,protein_coding,0,161433,17,0,0,0.0,-0.0,1,0.9999999959306084,14,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000244474,UGT1A4,protein_coding,0,37204,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000288702,UGT1A3,protein_coding,0,26898,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000242366,UGT1A8,protein_coding,1,138307,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000288705,UGT1A5,protein_coding,0,43033,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000244122,UGT1A7,protein_coding,0,74039,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000085978,ATG16L1,protein_coding,0,545889,31,0,1,0.8673694133758545,4.6938789329854504,1,0.9999958962816792,3,1
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000130561,SAG,protein_coding,0,448124,28,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000259793,ENSG00000259793,lncRNA,0,402524,26,0,1,0.40202319622039795,4.8918464830642625,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000077044,DGKD,protein_coding,0,401446,25,0,1,0.7833530306816101,4.611162045661245,1,0.9999927337065916,20,1
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000242515,UGT1A10,protein_coding,0,119492,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000185038,MROH2A,protein_coding,0,19739,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000085982,USP40,protein_coding,0,189158,19,0,1,0.4598144590854645,13.096248169239608,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000293135,DNAJB3,lncRNA,0,11925,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000237581,ENSG00000237581,lncRNA,0,199495,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000299137,ENSG00000299137,lncRNA,0,534034,30,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000302812,ENSG00000302812,lncRNA,0,283743,22,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_233755940_FINNGEN_R6_E4_GILBERT,2,233755940,High,ot_platform,ENSG00000304326,ENSG00000304326,lncRNA,0,445065,27,0,0,0.0,-0.0,0,0.0,0,0
